transaction_id,client_id,account_id,month,num_transactions,total_deposits,total_withdrawals
T000507,C0022,A00042,2025-03,10,1590.8,2521.08
T000508,C0022,A00043,2025-03,7,1847.34,0
T000509,C0022,A00043,2025-04,1,2043.2,0
T000510,C0022,A00042,2025-05,1,249.93,2177.36
T000511,C0022,A00041,2025-05,12,6489.74,1114.09
T000512,C0022,A00041,2025-07,8,2645.46,0
T000513,C0022,A00041,2025-09,6,2799.12,0
T000514,C0022,A00041,2025-10,3,979.03,343.49
T000515,C0022,A00043,2025-10,10,1248.62,0
T000516,C0022,A00043,2025-11,11,1764.52,0
T000517,C0022,A00041,2025-11,3,5170.9,785.74
T000518,C0022,A00042,2025-12,6,2267.35,0
T000519,C0023,A00044,2024-01,3,4522.51,4346.9
T000520,C0023,A00045,2024-02,1,3674.47,1767.6
T000521,C0023,A00044,2024-02,8,1290.87,1593.62
T000522,C0023,A00044,2024-03,11,3373.3,3794.45
T000523,C0023,A00045,2024-03,5,1822.43,1913.88
T000524,C0023,A00044,2024-04,5,3939.98,4381.29
T000525,C0023,A00044,2024-05,11,4114.34,2950.28
T000526,C0023,A00044,2024-06,6,5950.06,3346.96
T000527,C0023,A00045,2024-06,2,1117.44,274.6
T000528,C0023,A00044,2024-07,8,2701.34,727.17
T000529,C0023,A00044,2024-08,1,3956.71,3020.99
T000530,C0023,A00045,2024-08,8,1921.75,2373.55
T000531,C0023,A00044,2024-09,2,5422.76,3844.59
T000532,C0023,A00045,2024-09,2,3280.43,2932.48
T000533,C0023,A00044,2024-12,4,0,3950.14
T000534,C0023,A00045,2024-12,2,2648.47,2731.76
T000535,C0023,A00044,2025-01,5,3583.08,1814.24
T000536,C0023,A00044,2025-02,10,6952.38,1090.67
T000537,C0023,A00044,2025-04,5,5763.77,4996.33
T000538,C0023,A00044,2025-05,4,2655.41,5000.03
T000539,C0023,A00044,2025-06,2,648.7,2976.25
T000540,C0023,A00045,2025-06,12,1064.23,1550.97
T000541,C0023,A00044,2025-07,7,859.04,1987.24
T000542,C0023,A00045,2025-07,12,1245.83,1591.66
T000543,C0023,A00044,2025-08,3,5009.73,5174.63
T000544,C0023,A00045,2025-08,3,489.13,1575.74
T000545,C0023,A00044,2025-09,11,2846.44,2331.76
T000546,C0023,A00044,2025-10,7,2310.7,6085.21
T000547,C0023,A00044,2025-12,3,1287.24,1442.07
T000548,C0024,A00046,2024-01,3,979.94,0
T000549,C0024,A00048,2024-02,4,1182.55,4958.84
T000550,C0024,A00047,2024-02,8,0,1250.0
T000551,C0024,A00046,2024-04,11,1794.09,0
T000552,C0024,A00046,2024-05,5,1542.64,0
T000553,C0024,A00047,2024-05,7,1729.58,291.75
T000554,C0024,A00046,2024-06,1,1417.58,0
T000555,C0024,A00046,2024-07,7,2457.21,0
T000556,C0024,A00048,2024-07,7,2859.38,2145.93
T000557,C0024,A00049,2024-10,8,4943.8,450.24
T000558,C0024,A00047,2024-10,1,116.69,920.08
T000559,C0024,A00049,2024-11,6,1177.02,1189.53
T000560,C0024,A00048,2024-12,1,6277.89,880.86
T000561,C0024,A00049,2024-12,6,4162.21,846.43
T000562,C0024,A00047,2025-01,3,538.06,751.84
T000563,C0024,A00046,2025-01,2,2617.76,0
T000564,C0024,A00047,2025-02,6,3166.24,992.65
T000565,C0024,A00048,2025-02,6,2731.24,3060.84
T000566,C0024,A00049,2025-03,3,2193.45,183.54
T000567,C0024,A00049,2025-04,5,149.66,941.14
T000568,C0024,A00048,2025-05,8,4316.08,1624.17
T000569,C0024,A00046,2025-06,12,1511.59,0
T000570,C0024,A00049,2025-07,6,2606.29,1269.31
T000571,C0024,A00046,2025-07,8,1450.94,0
T000572,C0024,A00048,2025-08,6,1660.96,2304.63
T000573,C0024,A00047,2025-08,6,0,0
T000574,C0024,A00049,2025-09,7,2312.79,1270.35
T000575,C0024,A00046,2025-09,2,1681.35,0
T000576,C0024,A00048,2025-11,10,2646.93,1046.81
T000577,C0024,A00049,2025-12,5,2530.22,484.69
T000578,C0024,A00047,2025-12,4,3915.76,485.88
T000579,C0025,A00050,2024-01,12,1122.36,4420.15
T000580,C0025,A00050,2024-02,3,4804.55,4538.4
T000581,C0025,A00050,2024-03,9,216.14,2850.38
T000582,C0025,A00050,2024-05,9,4339.87,4936.37
T000583,C0025,A00050,2024-06,2,10270.08,4586.29
T000584,C0025,A00050,2024-07,10,4468.2,1524.1
T000585,C0025,A00050,2024-08,11,3102.77,2925.26
T000586,C0025,A00050,2024-09,3,5689.99,2050.44
T000587,C0025,A00050,2024-10,4,6450.89,1887.55
T000588,C0025,A00050,2024-11,10,3777.71,4437.12
T000589,C0025,A00050,2025-01,4,3015.25,5930.92
T000590,C0025,A00050,2025-02,8,1839.46,1152.69
T000591,C0025,A00050,2025-03,7,1358.44,268.97
T000592,C0025,A00050,2025-04,2,2376.14,548.56
T000593,C0025,A00050,2025-06,2,1394.99,3657.02
T000594,C0025,A00050,2025-07,9,2267.15,3722.28
T000595,C0025,A00050,2025-08,3,2965.81,5730.07
T000596,C0025,A00050,2025-09,3,3872.71,3012.13
T000597,C0025,A00050,2025-10,4,1442.24,666.03
T000598,C0025,A00050,2025-11,2,3635.87,1562.82
T000599,C0025,A00050,2025-12,1,1349.11,3056.66
T000600,C0026,A00052,2024-01,2,1991.35,0
T000601,C0026,A00051,2024-01,6,1240.56,0
T000602,C0026,A00051,2024-03,11,881.82,0
T000603,C0026,A00051,2024-04,10,1684.92,0
T000604,C0026,A00052,2024-04,6,1416.89,0
T000605,C0026,A00052,2024-05,10,1540.22,0
T000606,C0026,A00052,2024-06,6,1559.53,0
T000607,C0026,A00051,2024-06,1,1102.01,435.91
T000608,C0026,A00051,2024-07,2,1287.04,0
T000609,C0026,A00051,2024-09,5,284.63,700.72
T000610,C0026,A00052,2024-10,9,1649.18,0
T000611,C0026,A00051,2024-10,10,763.19,0
T000612,C0026,A00051,2024-11,3,0,872.03
T000613,C0026,A00052,2024-11,4,2094.91,0
T000614,C0026,A00052,2024-12,11,1826.58,0
T000615,C0026,A00052,2025-01,6,1067.04,0
T000616,C0026,A00052,2025-02,4,286.59,0
T000617,C0026,A00051,2025-02,11,4124.73,0
T000618,C0026,A00051,2025-03,10,3225.14,866.98
T000619,C0026,A00052,2025-03,6,1454.8,0
T000620,C0027,A00053,2024-01,2,2350.36,1016.54
T000621,C0027,A00055,2024-01,10,2263.66,4191.0
T000622,C0027,A00054,2024-02,5,1905.0,0
T000623,C0027,A00055,2024-02,10,657.93,441.59
T000624,C0027,A00055,2024-03,1,2845.17,2109.38
T000625,C0027,A00054,2024-04,9,1229.02,0
T000626,C0027,A00055,2024-04,7,878.56,1713.53
T000627,C0027,A00053,2024-05,4,3561.78,382.56
T000628,C0027,A00054,2024-05,12,1804.15,0
T000629,C0027,A00054,2024-06,1,1111.3,0
T000630,C0027,A00053,2024-06,12,2774.33,873.48
T000631,C0027,A00054,2024-07,10,1827.58,0
T000632,C0027,A00055,2024-07,3,2849.94,1800.75
T000633,C0027,A00053,2024-09,4,1793.42,972.51
T000634,C0027,A00054,2024-09,6,837.05,0
T000635,C0027,A00053,2024-10,9,674.45,1128.5
T000636,C0027,A00055,2024-10,4,2676.07,1313.94
T000637,C0027,A00055,2024-12,10,2125.68,0
T000638,C0027,A00054,2024-12,7,2201.82,0
T000639,C0027,A00054,2025-01,6,1523.81,0
T000640,C0027,A00055,2025-02,5,0,1563.97
T000641,C0027,A00053,2025-02,5,0,340.95
T000642,C0027,A00055,2025-03,4,1150.82,3551.03
T000643,C0027,A00054,2025-04,10,459.61,0
T000644,C0027,A00053,2025-04,5,2840.84,472.32
T000645,C0027,A00053,2025-05,4,3278.16,958.14
T000646,C0027,A00055,2025-06,10,1198.62,806.47
T000647,C0027,A00053,2025-06,9,0,106.31
T000648,C0027,A00055,2025-08,8,2855.9,3433.92
T000649,C0027,A00054,2025-10,6,1190.25,0
T000650,C0027,A00055,2025-11,6,3652.64,983.97
T000651,C0027,A00054,2025-11,3,2267.7,0
T000652,C0027,A00053,2025-12,4,3268.8,832.44
T000653,C0028,A00056,2024-01,2,1909.46,0
T000654,C0028,A00056,2024-02,12,2051.68,0
T000655,C0028,A00056,2024-03,2,1784.31,0
T000656,C0028,A00056,2024-04,9,2457.02,0
T000657,C0028,A00056,2024-05,6,888.88,0
T000658,C0028,A00056,2024-06,2,1152.19,0
T000659,C0028,A00056,2024-07,5,1326.21,0
T000660,C0028,A00056,2024-08,7,890.17,0
T000661,C0028,A00056,2024-09,9,1350.98,0
T000662,C0028,A00056,2024-10,7,1450.82,0
T000663,C0028,A00056,2024-11,4,1687.64,0
T000664,C0028,A00056,2024-12,11,2020.19,0
T000665,C0028,A00056,2025-02,9,1459.77,0
T000666,C0028,A00056,2025-03,9,751.65,0
T000667,C0028,A00056,2025-04,10,1813.23,0
T000668,C0028,A00056,2025-05,11,1123.09,0
T000669,C0029,A00058,2024-02,2,1184.43,0
T000670,C0029,A00057,2024-02,1,4569.79,3001.04
T000671,C0029,A00057,2024-03,3,2612.67,2074.26
T000672,C0029,A00057,2024-04,3,1606.41,2107.83
T000673,C0029,A00057,2024-06,1,3441.58,3958.78
T000674,C0029,A00058,2024-07,7,1858.08,0
T000675,C0029,A00057,2024-08,3,3536.72,1245.21
T000676,C0029,A00058,2024-08,4,1389.35,0
T000677,C0029,A00058,2024-09,4,1890.82,0
T000678,C0029,A00057,2024-09,3,1315.39,990.54
T000679,C0029,A00057,2024-10,8,3226.55,2665.91
T000680,C0029,A00058,2024-12,12,1537.91,0
T000681,C0029,A00057,2024-12,8,5832.99,5891.45
T000682,C0029,A00058,2025-01,3,1635.21,0
T000683,C0029,A00057,2025-03,3,715.34,3634.36
T000684,C0029,A00057,2025-04,8,61.83,428.73
T000685,C0029,A00057,2025-05,2,1599.72,3136.2
T000686,C0029,A00057,2025-06,8,0,3108.93
T000687,C0029,A00058,2025-07,12,1086.31,0
T000688,C0029,A00058,2025-08,2,2033.6,0
T000689,C0029,A00058,2025-09,7,1496.28,0
T000690,C0029,A00057,2025-10,1,2921.45,485.58
T000691,C0029,A00058,2025-11,4,1842.41,0
T000692,C0029,A00057,2025-11,12,678.06,1262.35
T000693,C0029,A00058,2025-12,9,1437.69,0
T000694,C0030,A00059,2024-01,1,3281.82,5883.87
T000695,C0030,A00059,2024-02,10,1126.39,2971.53
T000696,C0030,A00059,2024-03,5,2886.89,2665.78
T000697,C0030,A00059,2024-04,7,1758.83,534.33
T000698,C0030,A00059,2024-06,10,3316.06,371.51
T000699,C0030,A00059,2024-07,1,3251.4,3933.82
T000700,C0031,A00060,2024-01,7,1215.72,0
T000701,C0031,A00061,2024-01,7,2155.18,0
T000702,C0031,A00061,2024-02,2,1839.02,0
T000703,C0031,A00060,2024-03,11,551.92,0
T000704,C0031,A00060,2024-05,2,1267.28,0
T000705,C0031,A00060,2024-06,3,2279.11,0
T000706,C0031,A00061,2024-07,12,2024.93,0
T000707,C0031,A00060,2024-07,6,519.64,0
T000708,C0031,A00061,2024-08,1,1259.25,0
T000709,C0031,A00060,2024-08,2,1520.54,0
T000710,C0031,A00061,2024-09,5,1259.8,0
T000711,C0031,A00060,2024-10,1,1586.52,0
T000712,C0031,A00061,2024-11,4,1199.47,0
T000713,C0031,A00060,2024-11,6,642.54,0
T000714,C0031,A00061,2024-12,12,1387.4,0
T000715,C0031,A00060,2024-12,5,1539.44,0
T000716,C0031,A00060,2025-01,5,1251.7,0
T000717,C0031,A00060,2025-02,12,2323.17,0
T000718,C0031,A00060,2025-03,1,1113.67,0
T000719,C0031,A00060,2025-04,5,1698.29,0
T000720,C0031,A00061,2025-05,12,1826.32,0
T000721,C0031,A00060,2025-06,8,1853.72,0
T000722,C0031,A00061,2025-07,11,1086.91,0
T000723,C0031,A00060,2025-07,3,1167.99,0
T000724,C0031,A00060,2025-08,4,1471.38,0
T000725,C0031,A00061,2025-09,12,1385.13,0
T000726,C0031,A00060,2025-09,1,1219.25,0
T000727,C0032,A00062,2024-01,9,1026.31,1443.16
T000728,C0032,A00062,2024-02,6,1097.91,406.89
T000729,C0032,A00062,2024-03,9,1122.42,0
T000730,C0032,A00063,2024-04,10,976.22,5043.71
T000731,C0032,A00062,2024-05,9,0,1208.03
T000732,C0032,A00062,2024-06,8,1954.74,0
T000733,C0032,A00063,2024-06,9,1987.82,4069.88
T000734,C0032,A00062,2024-07,2,2316.69,1126.8
T000735,C0032,A00062,2024-08,12,4058.65,587.39
T000736,C0032,A00063,2024-09,3,4017.44,5981.28
T000737,C0032,A00062,2024-12,11,934.11,1400.25
T000738,C0032,A00063,2024-12,2,3330.89,1296.77
T000739,C0032,A00062,2025-01,10,0,1372.72
T000740,C0032,A00063,2025-01,11,1576.22,4452.07
T000741,C0032,A00063,2025-02,10,2880.2,4417.59
T000742,C0032,A00062,2025-02,4,209.67,263.41
T000743,C0032,A00063,2025-03,12,3031.93,4097.01
T000744,C0032,A00063,2025-04,9,1194.59,2207.38
T000745,C0032,A00062,2025-04,10,1171.35,697.14
T000746,C0032,A00063,2025-05,2,3088.17,4275.75
T000747,C0032,A00063,2025-06,5,1133.42,5466.09
T000748,C0032,A00062,2025-07,1,2422.95,1082.11
T000749,C0032,A00063,2025-08,9,2196.61,2239.27
T000750,C0032,A00062,2025-08,9,2841.15,1058.87
T000751,C0032,A00062,2025-09,6,0,897.79
T000752,C0032,A00063,2025-10,5,416.43,2956.88
T000753,C0032,A00062,2025-11,1,2312.45,1009.39
T000754,C0032,A00063,2025-11,12,3861.77,4374.22
T000755,C0032,A00063,2025-12,10,1438.49,3825.89
T000756,C0033,A00064,2024-01,9,990.63,0
T000757,C0033,A00064,2024-02,2,1590.21,0
T000758,C0033,A00064,2024-03,6,1695.79,0
T000759,C0033,A00064,2024-04,5,1335.01,0
T000760,C0033,A00064,2024-06,8,1430.42,0
T000761,C0033,A00064,2024-07,3,1952.94,0
T000762,C0033,A00064,2024-08,3,1560.43,0
T000763,C0033,A00064,2024-09,8,1247.59,0
T000764,C0033,A00064,2024-11,3,1544.6,0
T000765,C0033,A00064,2024-12,1,1544.54,0
T000766,C0033,A00064,2025-01,7,1363.72,0
T000767,C0033,A00064,2025-02,10,1889.45,0
T000768,C0033,A00064,2025-03,4,1077.19,0
T000769,C0033,A00064,2025-04,5,1407.23,0
T000770,C0033,A00064,2025-05,2,1972.03,0
T000771,C0033,A00064,2025-06,12,2312.36,0
T000772,C0033,A00064,2025-07,2,1670.03,0
T000773,C0033,A00064,2025-08,11,1420.66,0
T000774,C0033,A00064,2025-10,7,1586.93,0
T000775,C0033,A00064,2025-11,9,886.44,0
T000776,C0033,A00064,2025-12,3,1812.4,0
T000777,C0034,A00065,2024-01,12,3118.19,546.5
T000778,C0034,A00065,2024-03,10,1070.7,560.31
T000779,C0034,A00065,2024-04,6,1724.39,320.71
T000780,C0034,A00065,2024-05,8,1994.07,458.88
T000781,C0034,A00065,2024-06,8,2637.11,969.41
T000782,C0034,A00065,2024-07,8,113.43,883.07
T000783,C0034,A00065,2024-08,5,2576.22,136.43
T000784,C0034,A00065,2024-09,8,4003.81,276.27
T000785,C0034,A00065,2024-10,2,1480.3,532.37
T000786,C0034,A00065,2024-11,1,1177.68,0
T000787,C0034,A00065,2024-12,3,1383.9,0
T000788,C0034,A00065,2025-02,6,1671.48,225.96
T000789,C0034,A00065,2025-04,11,546.76,503.4
T000790,C0034,A00065,2025-05,9,2539.61,181.0
T000791,C0034,A00065,2025-06,5,1274.41,310.53
T000792,C0034,A00065,2025-08,10,2656.58,641.79
T000793,C0034,A00065,2025-10,3,9.03,0
T000794,C0034,A00065,2025-11,6,677.75,1029.35
T000795,C0034,A00065,2025-12,2,2018.82,1042.14
T000796,C0035,A00066,2024-01,9,3323.71,3195.13
T000797,C0035,A00066,2024-02,5,1289.82,6832.26
T000798,C0035,A00066,2024-03,3,2253.25,3227.72
T000799,C0035,A00066,2024-04,3,4165.99,2914.02
T000800,C0035,A00066,2024-05,9,0,4187.66
T000801,C0035,A00066,2024-06,2,1601.42,6707.99
T000802,C0035,A00066,2024-07,9,2313.53,612.24
T000803,C0035,A00066,2024-08,6,0,836.79
T000804,C0035,A00066,2024-09,8,3607.72,4037.79
T000805,C0035,A00066,2024-10,12,4915.28,1293.88
T000806,C0035,A00066,2024-11,10,1057.58,910.27
T000807,C0035,A00066,2025-01,3,5314.06,2537.52
T000808,C0035,A00066,2025-02,5,4371.51,4636.0
T000809,C0035,A00066,2025-03,3,4049.26,4888.58
T000810,C0035,A00066,2025-05,2,2489.7,2340.15
T000811,C0035,A00066,2025-06,6,2876.06,3665.63
T000812,C0035,A00066,2025-08,7,1290.13,2293.39
T000813,C0035,A00066,2025-09,2,1096.32,238.42
T000814,C0035,A00066,2025-10,6,2543.18,2456.9
T000815,C0035,A00066,2025-12,3,4464.22,610.08
T000816,C0036,A00067,2024-01,8,2125.32,0
T000817,C0036,A00067,2024-02,1,2058.73,0
T000818,C0036,A00067,2024-03,8,870.46,0
T000819,C0036,A00067,2024-04,3,1944.62,0
T000820,C0036,A00067,2024-05,5,2078.03,0
T000821,C0036,A00067,2024-06,9,893.45,0
T000822,C0036,A00067,2024-07,8,1780.96,0
T000823,C0036,A00067,2024-08,2,1774.97,0
T000824,C0036,A00067,2024-09,4,1384.12,0
T000825,C0036,A00067,2024-10,4,1821.46,0
T000826,C0036,A00067,2024-11,9,1562.9,0
T000827,C0036,A00067,2024-12,1,1859.66,0
T000828,C0036,A00067,2025-01,12,1579.06,0
T000829,C0036,A00067,2025-02,9,1504.19,0
T000830,C0036,A00067,2025-03,3,1017.89,0
T000831,C0036,A00067,2025-04,5,1360.09,0
T000832,C0036,A00067,2025-06,10,2209.5,0
T000833,C0036,A00067,2025-07,5,1657.89,0
T000834,C0036,A00067,2025-08,1,1345.04,0
T000835,C0036,A00067,2025-09,10,936.67,0
T000836,C0036,A00067,2025-10,4,1885.38,0
T000837,C0036,A00067,2025-12,11,894.33,0
T000838,C0037,A00068,2024-01,9,5711.73,4121.25
T000839,C0037,A00068,2024-02,5,2576.34,4625.27
T000840,C0037,A00068,2024-03,2,7012.81,6254.26
T000841,C0037,A00068,2024-04,12,3406.55,4873.71
T000842,C0037,A00068,2024-05,2,4182.25,1025.73
T000843,C0037,A00068,2024-06,11,5163.18,6503.72
T000844,C0037,A00068,2024-07,1,4716.66,0
T000845,C0037,A00068,2024-08,9,1111.34,3073.48
T000846,C0037,A00068,2024-09,5,3814.01,1317.85
T000847,C0037,A00068,2024-10,6,3673.27,1512.07
T000848,C0037,A00068,2024-11,5,5682.99,2266.12
T000849,C0037,A00068,2024-12,4,1337.91,1444.22
T000850,C0037,A00068,2025-01,12,1835.71,3551.11
T000851,C0037,A00068,2025-02,7,4403.91,3406.21
T000852,C0037,A00068,2025-03,4,5823.59,2606.15
T000853,C0037,A00068,2025-04,10,340.74,5331.22
T000854,C0037,A00068,2025-06,10,1889.54,2182.44
T000855,C0037,A00068,2025-07,9,3876.43,5813.16
T000856,C0037,A00068,2025-08,1,3628.73,1765.03
T000857,C0037,A00068,2025-10,5,3989.04,4199.72
T000858,C0037,A00068,2025-12,10,3561.38,4575.09
T000859,C0038,A00069,2024-01,1,848.46,0
T000860,C0038,A00070,2024-01,9,1626.86,0
T000861,C0038,A00070,2024-02,8,1064.94,0
T000862,C0038,A00069,2024-03,1,2166.79,0
T000863,C0038,A00070,2024-03,10,1597.28,0
T000864,C0038,A00069,2024-04,7,1665.67,0
T000865,C0038,A00069,2024-05,9,1653.13,0
T000866,C0038,A00070,2024-05,2,1193.34,0
T000867,C0038,A00070,2024-06,9,2169.73,0
T000868,C0038,A00069,2024-06,3,1574.37,0
T000869,C0038,A00069,2024-07,11,219.02,0
T000870,C0038,A00069,2024-08,6,1744.48,0
T000871,C0038,A00069,2024-09,6,2311.98,0
T000872,C0038,A00070,2024-09,7,2140.85,0
T000873,C0038,A00070,2024-10,8,1262.2,0
T000874,C0038,A00069,2024-10,3,1452.66,0
T000875,C0039,A00071,2024-01,3,849.67,1562.94
T000876,C0039,A00071,2024-02,3,274.68,763.64
T000877,C0039,A00071,2024-03,8,1855.41,1685.92
T000878,C0039,A00071,2024-04,1,1069.41,1239.84
T000879,C0039,A00071,2024-05,2,467.83,5277.43
T000880,C0039,A00071,2024-06,8,4083.06,3673.78
T000881,C0039,A00071,2024-07,12,2563.23,3993.75
T000882,C0039,A00071,2024-09,1,4741.45,6675.15
T000883,C0039,A00071,2024-10,7,2263.21,1101.55
T000884,C0039,A00071,2024-11,12,3284.63,1651.29
T000885,C0039,A00071,2024-12,7,3503.93,1348.63
T000886,C0039,A00071,2025-01,11,1998.36,4563.9
T000887,C0039,A00071,2025-02,2,3366.93,2136.9
T000888,C0039,A00071,2025-03,10,713.62,464.03
T000889,C0039,A00071,2025-04,9,7846.13,2198.03
T000890,C0039,A00071,2025-05,2,4389.83,3926.15
T000891,C0039,A00071,2025-06,7,2394.13,928.52
T000892,C0039,A00071,2025-07,9,832.65,4845.94
T000893,C0039,A00071,2025-08,12,1880.17,3186.63
T000894,C0039,A00071,2025-09,2,1548.2,3324.02
T000895,C0039,A00071,2025-10,2,2598.61,6003.62
T000896,C0039,A00071,2025-11,1,1284.27,4404.46
T000897,C0040,A00072,2024-01,4,0,52.29
T000898,C0040,A00072,2024-02,12,4193.69,171.87
T000899,C0040,A00072,2024-03,12,1512.45,957.48
T000900,C0040,A00072,2024-04,11,2537.31,101.51
T000901,C0040,A00072,2024-05,10,0,0
T000902,C0040,A00072,2024-06,1,0,261.74
T000903,C0040,A00072,2024-07,6,1152.45,0
T000904,C0040,A00072,2024-09,8,1146.81,764.54
T000905,C0040,A00072,2024-10,2,2525.7,622.71
T000906,C0040,A00072,2024-12,3,1309.44,630.79
T000907,C0040,A00072,2025-01,8,2088.19,146.95
T000908,C0040,A00072,2025-02,1,1536.64,0
T000909,C0040,A00072,2025-03,5,1905.9,0
T000910,C0040,A00072,2025-04,8,976.97,795.48
T000911,C0041,A00073,2024-02,4,1063.34,0
T000912,C0041,A00074,2024-02,7,2379.93,1939.89
T000913,C0041,A00073,2024-03,10,1260.51,0
T000914,C0041,A00074,2024-03,6,942.97,2632.16
T000915,C0041,A00074,2024-04,8,1164.06,1634.64
T000916,C0041,A00073,2024-05,10,1072.42,0
T000917,C0041,A00073,2024-06,6,1733.06,0
T000918,C0041,A00074,2024-06,7,1967.54,3862.82
T000919,C0041,A00074,2024-07,1,655.32,2330.9
T000920,C0041,A00073,2024-08,4,1965.84,0
T000921,C0041,A00074,2024-08,12,1794.04,1513.75
T000922,C0041,A00073,2024-09,5,1098.07,0
T000923,C0041,A00074,2024-12,10,1583.72,2272.2
T000924,C0041,A00073,2025-02,2,1316.66,0
T000925,C0041,A00074,2025-03,8,1478.54,98.64
T000926,C0041,A00074,2025-04,12,1998.7,1263.37
T000927,C0041,A00073,2025-04,10,1736.34,0
T000928,C0041,A00073,2025-05,6,1223.29,0
T000929,C0041,A00074,2025-08,3,0,2231.46
T000930,C0041,A00073,2025-08,10,1728.02,0
T000931,C0041,A00074,2025-10,3,0,1641.55
T000932,C0041,A00073,2025-10,8,1443.19,0
T000933,C0041,A00073,2025-11,4,788.05,0
T000934,C0041,A00074,2025-11,8,867.54,1004.31
T000935,C0041,A00073,2025-12,3,1480.8,0
T000936,C0041,A00074,2025-12,4,1780.84,1866.96
T000937,C0042,A00075,2024-01,12,2791.97,318.24
T000938,C0042,A00075,2024-02,3,2533.95,850.11
T000939,C0042,A00075,2024-04,2,248.11,1629.37
T000940,C0042,A00075,2024-05,8,1727.42,616.74
T000941,C0042,A00075,2024-07,3,2962.58,476.01
T000942,C0042,A00075,2024-09,11,2201.25,974.09
T000943,C0042,A00075,2024-10,7,1397.29,240.47
T000944,C0042,A00075,2024-12,8,1013.28,1028.03
T000945,C0042,A00075,2025-02,3,1444.03,830.6
T000946,C0042,A00075,2025-03,4,1427.0,0
T000947,C0042,A00075,2025-04,6,1163.99,544.82
T000948,C0042,A00075,2025-05,7,3832.37,238.23
T000949,C0042,A00075,2025-06,3,3266.45,991.55
T000950,C0042,A00075,2025-07,1,1805.48,911.67
T000951,C0042,A00075,2025-08,4,0,336.56
T000952,C0042,A00075,2025-09,7,4477.27,488.63
T000953,C0042,A00075,2025-10,8,3588.78,1041.39
T000954,C0042,A00075,2025-11,12,1389.84,1189.98
T000955,C0042,A00075,2025-12,4,2896.04,159.28
T000956,C0043,A00077,2024-02,12,2189.82,0
T000957,C0043,A00076,2024-03,3,2794.13,682.68
T000958,C0043,A00077,2024-05,7,0,0
T000959,C0043,A00076,2024-05,2,1544.33,895.87
T000960,C0043,A00076,2024-06,5,2794.68,278.71
T000961,C0043,A00077,2024-06,9,1626.25,881.74
T000962,C0043,A00076,2024-07,10,2584.61,504.24
T000963,C0043,A00077,2024-07,1,3098.09,0
T000964,C0043,A00076,2024-08,5,2605.05,1353.4
T000965,C0043,A00076,2024-09,7,0,452.95
T000966,C0043,A00076,2024-10,2,1202.73,1031.51
T000967,C0043,A00077,2024-11,11,1809.68,408.75
T000968,C0043,A00076,2024-12,7,2486.94,471.27
T000969,C0043,A00076,2025-01,8,2650.18,1209.3
T000970,C0043,A00077,2025-01,8,684.82,551.49
T000971,C0043,A00076,2025-02,12,0,1628.6
T000972,C0043,A00077,2025-03,10,1202.23,0
T000973,C0043,A00076,2025-04,12,1380.82,608.61
T000974,C0043,A00076,2025-05,3,2593.05,615.53
T000975,C0043,A00077,2025-05,7,1803.0,1115.65
T000976,C0043,A00076,2025-06,7,1676.5,154.2
T000977,C0043,A00077,2025-06,11,1140.65,667.84
T000978,C0043,A00077,2025-07,10,0,447.16
T000979,C0043,A00076,2025-07,11,1720.52,732.57
T000980,C0043,A00077,2025-08,7,1456.39,0
T000981,C0043,A00076,2025-08,7,2179.03,696.71
T000982,C0043,A00076,2025-11,10,2922.09,910.83
T000983,C0044,A00078,2024-01,5,1888.9,1580.87
T000984,C0044,A00079,2024-01,1,1268.45,1723.95
T000985,C0044,A00078,2024-02,4,3746.38,2135.8
T000986,C0044,A00078,2024-03,3,3192.57,0
T000987,C0044,A00078,2024-04,10,2804.71,515.27
T000988,C0044,A00079,2024-04,6,1425.36,4192.62
T000989,C0044,A00078,2024-05,7,0,265.14
T000990,C0044,A00078,2024-06,4,2314.14,1134.12
T000991,C0044,A00079,2024-06,4,1330.35,2542.2
T000992,C0044,A00078,2024-07,6,0,412.45
